[2022-05-12 15:30:24,060][root][INFO] - {"env_config": {"length_violation_reward": -2.0, "double_victim_access_reward": 0.0, "victim_access_reward": 0.0, "victim_miss_reward": 0.0, "correct_reward": 1.0, "wrong_reward": -1.0, "step_reward": 0.0, "cache_state_reset": false, "reset_observation": false, "verbose": 0, "force_victim_hit": false, "flush_inst": false, "allow_victim_multi_access": true, "allow_empty_victim_access": false, "attacker_addr_s": 4, "attacker_addr_e": 7, "victim_addr_s": 0, "victim_addr_e": 3, "reset_limit": 1, "cache_configs": {"architecture": {"word_size": 1, "block_size": 1, "write_back": true}, "cache_1": {"blocks": 4, "associativity": 1, "hit_time": 1, "rep_policy": "lru"}, "mem": {"hit_time": 1000}}, "window_size": 164, "episode_length": 160, "cc_hunter_check_length": 8, "threshold": 0.5, "cc_hunter_coeff": 0.0}, "model_config": {"latency_dim": 3, "victim_acc_dim": 2, "action_dim": 64, "step_dim": 164, "window_size": 164, "action_embed_dim": 16, "step_embed_dim": 4, "hidden_dim": 128, "output_dim": -1, "num_layers": 1}, "m_server_name": "m_server", "m_server_addr": "127.0.0.1:4411", "r_server_name": "r_server", "r_server_addr": "127.0.0.1:4412", "c_server_name": "c_server", "c_server_addr": "127.0.0.1:4413", "train_device": "cuda:0", "infer_device": "cuda:1", "num_train_rollouts": 24, "num_train_workers": 24, "num_eval_rollouts": 2, "num_eval_workers": 2, "replay_buffer_size": 131072, "prefetch": 2, "batch_size": 512, "lr": 0.0003, "learning_starts": 65536, "push_every_n_steps": 10, "num_epochs": 3000, "steps_per_epoch": 3000, "num_eval_episodes": 100, "train_seed": 123, "eval_seed": 456, "table_view": true}
[2022-05-12 15:34:14,309][root][INFO] - 

     info                  key          mean          std           min           max    count
T Epoch 1            grad_norm    0.37991320   0.13465777    0.08619629    1.10047460     3000
T Epoch 1  sample_data_time/ms    1.54969017  18.04669914    0.05540100  295.97250500     3000
T Epoch 1  batch_learn_time/ms   59.36253528   1.92923281   56.93441900   67.74343501     3000
T Epoch 1       episode_length  163.98559135   0.21123278  160.00000000  164.00000000     4997
T Epoch 1       episode_return   -2.02621573   0.27633126   -4.00000000    1.00000000     4997
T Epoch 1       episode_time/s    0.87846736   0.06633794    0.78100407    1.29165852     4997
T Epoch 1     steps_per_second  187.55241000  11.76475710  126.96854401  209.98609924     4997
T Epoch 1          total_guess    0.07044227   0.28264606    0.00000000    4.00000000     4997
T Epoch 1     cc_hunter_attack   10.98519111   3.73075488    1.00000000   15.00000000     4997
T Epoch 1         correct_rate    0.22994792   0.40794177    0.00000000    1.00000000      320
T Epoch 1                 time  439.13489191   0.00000000  439.13489191  439.13489191        1

[2022-05-12 15:38:33,215][root][INFO] - 

     info               key          mean         std           min           max    count
---------  ----------------  ------------  ----------  ------------  ------------  -------
E Epoch 1    episode_length  164.00000000  0.00000000  164.00000000  164.00000000      100
E Epoch 1    episode_return   -2.00000000  0.00000000   -2.00000000   -2.00000000      100
E Epoch 1    episode_time/s    0.68570531  0.01890289    0.52971864    0.70704693      100
E Epoch 1  steps_per_second  239.38683884  7.92958992  231.95066833  309.59829712      100
E Epoch 1       total_guess    0.00000000  0.00000000    0.00000000    0.00000000      100
E Epoch 1  cc_hunter_attack    0.00000000  0.00000000    0.00000000    0.00000000      100
E Epoch 1              time  476.18632770  0.00000000  476.18632770  476.18632770        1

[2022-05-12 15:41:38,790][root][INFO] - 

     info                  key          mean          std           min           max    count
---------  -------------------  ------------  -----------  ------------  ------------  -------
T Epoch 2               return   -0.17768898   0.01185033   -0.20703225   -0.14953437     3000
T Epoch 2         policy_ratio    0.99989845   0.00524285    0.97929686    1.04678905     3000
T Epoch 2          policy_loss    0.00070594   0.00626800   -0.01848047    0.10720260     3000
T Epoch 2           value_loss    0.00004461   0.00003855    0.00001072    0.00073764     3000
T Epoch 2              entropy    1.22573985   0.09493565    1.02066040    1.43842149     3000
T Epoch 2                 loss   -0.01152915   0.00636811   -0.03125273    0.09305355     3000
T Epoch 2            grad_norm    0.34878666   0.14608408    0.05519838    2.01252222     3000
T Epoch 2  sample_data_time/ms    1.84293077  21.04263590    0.05577499  312.56178001     3000
T Epoch 2  batch_learn_time/ms   58.99813289   1.62851510   56.94491201   66.86259000     3000
T Epoch 2       episode_length  163.99180164   0.15403905  160.00000000  164.00000000     5001
T Epoch 2       episode_return   -2.00399920   0.15993401   -4.00000000    1.00000000     5001
T Epoch 2       episode_time/s    0.87658851   0.07145716    0.52007228    1.37627327     5001
T Epoch 2     steps_per_second  188.09760330  12.66784019  119.16238403  315.34078979     5001
T Epoch 2          total_guess    0.01979604   0.14214077    0.00000000    2.00000000     5001
T Epoch 2     cc_hunter_attack    8.76604679   4.30580387    0.00000000   15.00000000     5001
T Epoch 2         correct_rate    0.21134021   0.40509037    0.00000000    1.00000000       97
T Epoch 2                 time  661.76039513   0.00000000  661.76039513  661.76039513        1

[2022-05-12 15:42:16,840][root][INFO] - 

     info               key          mean          std           min           max    count
---------  ----------------  ------------  -----------  ------------  ------------  -------
E Epoch 2    episode_length  164.00000000   0.00000000  164.00000000  164.00000000      100
E Epoch 2    episode_return   -2.00000000   0.00000000   -2.00000000   -2.00000000      100
E Epoch 2    episode_time/s    0.69273995   0.03328085    0.43756855    0.72930354      100
E Epoch 2  steps_per_second  237.53828552  16.70623655  224.87207031  374.79843140      100
E Epoch 2       total_guess    0.00000000   0.00000000    0.00000000    0.00000000      100
E Epoch 2  cc_hunter_attack    0.00000000   0.00000000    0.00000000    0.00000000      100
E Epoch 2              time  699.81237465   0.00000000  699.81237465  699.81237465        1

[2022-05-12 15:45:20,297][root][INFO] - 

     info                  key          mean          std           min           max    count
---------  -------------------  ------------  -----------  ------------  ------------  -------
T Epoch 3               return   -0.21149627   0.01004319   -0.23750955   -0.18666425     3000
T Epoch 3         policy_ratio    0.99989632   0.00534977    0.97863507    1.02325237     3000
T Epoch 3          policy_loss    0.00079923   0.00606530   -0.01900473    0.08770679     3000
T Epoch 3           value_loss    0.00005263   0.00005820    0.00001008    0.00086758     3000
T Epoch 3              entropy    1.09397876   0.03605964    0.96205348    1.20603526     3000
T Epoch 3                 loss   -0.01011425   0.00606032   -0.03023193    0.07731397     3000
T Epoch 3            grad_norm    0.32546784   0.13858581    0.05198908    1.81268811     3000
T Epoch 3  sample_data_time/ms    1.84677446  21.63325062    0.05144300  327.27358499     3000
T Epoch 3  batch_learn_time/ms   58.31114522   1.32626676   56.81830097   66.27814902     3000
T Epoch 3       episode_length  163.98754085   0.18426678  160.00000000  164.00000000     4896
T Epoch 3       episode_return   -2.00020425   0.18246217   -4.00000000    1.00000000     4896
T Epoch 3       episode_time/s    0.88476280   0.07735321    0.68442118    1.41432345     4896
T Epoch 3     steps_per_second  186.48325231  13.16295460  115.95649719  239.61854553     4896
T Epoch 3          total_guess    0.02675654   0.17119754    0.00000000    3.00000000     4896
T Epoch 3     cc_hunter_attack    7.49571078   4.47943535    0.00000000   15.00000000     4896
T Epoch 3         correct_rate    0.22311828   0.41417919    0.00000000    1.00000000      124
T Epoch 3                 time  883.26631931   0.00000000  883.26631931  883.26631931        1

[2022-05-12 15:45:57,343][root][INFO] - 

     info               key          mean          std           min           max    count
---------  ----------------  ------------  -----------  ------------  ------------  -------
E Epoch 3    episode_length  164.00000000   0.00000000  164.00000000  164.00000000      100
E Epoch 3    episode_return   -2.00000000   0.00000000   -2.00000000   -2.00000000      100
E Epoch 3    episode_time/s    0.68504902   0.03319483    0.43709454    0.74789441      100
E Epoch 3  steps_per_second  240.18958023  16.49566528  219.28228760  375.20486450      100
E Epoch 3       total_guess    0.00000000   0.00000000    0.00000000    0.00000000      100
E Epoch 3  cc_hunter_attack    0.00000000   0.00000000    0.00000000    0.00000000      100
E Epoch 3              time  920.31499167   0.00000000  920.31499167  920.31499167        1

[2022-05-12 15:49:02,072][root][INFO] - 

     info                  key           mean          std            min            max    count
---------  -------------------  -------------  -----------  -------------  -------------  -------
T Epoch 4               return    -0.14983787   0.05532315    -0.23829895    -0.05117076     3000
T Epoch 4         policy_ratio     0.99961804   0.00924953     0.97089261     1.09332037     3000
T Epoch 4          policy_loss     0.00321832   0.01206173    -0.02353646     0.20193037     3000
T Epoch 4           value_loss     0.00156521   0.00098963     0.00002501     0.00874401     3000
T Epoch 4              entropy     1.36311838   0.07759528     1.10559940     1.45836103     3000
T Epoch 4                 loss    -0.00963026   0.01210724    -0.03618448     0.18877928     3000
T Epoch 4            grad_norm     0.36183925   0.21366138     0.05622332     4.51038074     3000
T Epoch 4  sample_data_time/ms     1.99703321  23.89435150     0.05711699   480.51595801     3000
T Epoch 4  batch_learn_time/ms    58.57927967   1.45181075    56.90036798    67.67888102     3000
T Epoch 4       episode_length   161.91654880   1.32025998   160.00000000   164.00000000     4949
T Epoch 4       episode_return    -0.84360477   1.21542505   -18.00000000     2.00000000     4949
T Epoch 4       episode_time/s     0.88159939   0.09095821     0.68635076     1.44088101     4949
T Epoch 4     steps_per_second   185.20459045  15.15891136   111.73719025   234.57394409     4949
T Epoch 4          total_guess     1.08506769   0.85397653     0.00000000    18.00000000     4949
T Epoch 4     cc_hunter_attack     8.73348151   4.39215906     0.00000000    15.00000000     4949
T Epoch 4         correct_rate     0.25699950   0.42385182     0.00000000     1.00000000     4440
T Epoch 4                 time  1105.04344868   0.00000000  1105.04344868  1105.04344868        1

[2022-05-12 15:49:39,116][root][INFO] - 

     info               key           mean         std            min            max    count
---------  ----------------  -------------  ----------  -------------  -------------  -------
E Epoch 4    episode_length   161.00000000  0.00000000   161.00000000   161.00000000      100
E Epoch 4    episode_return    -1.00000000  0.00000000    -1.00000000    -1.00000000      100
E Epoch 4    episode_time/s     0.67252645  0.01703337     0.60479766     0.70945430      100
E Epoch 4  steps_per_second   239.55022964  6.10479780   226.93498230   266.20474243      100
E Epoch 4       total_guess     1.00000000  0.00000000     1.00000000     1.00000000      100
E Epoch 4      correct_rate     0.00000000  0.00000000     0.00000000     0.00000000      100
E Epoch 4  cc_hunter_attack     0.00000000  0.00000000     0.00000000     0.00000000      100
E Epoch 4              time  1142.08710249  0.00000000  1142.08710249  1142.08710249        1

[2022-05-12 15:52:42,981][root][INFO] - 

     info                  key           mean          std            min            max    count
---------  -------------------  -------------  -----------  -------------  -------------  -------
T Epoch 5               return     0.03803704   0.05688263    -0.06695385     0.12662649     3000
T Epoch 5         policy_ratio     0.99976382   0.00674723     0.97824198     1.05981565     3000
T Epoch 5          policy_loss     0.00122071   0.01343803    -0.02238015     0.33463559     3000
T Epoch 5           value_loss     0.00154064   0.00270752     0.00005976     0.05454037     3000
T Epoch 5              entropy     1.27519121   0.07043342     1.06492817     1.39301550     3000
T Epoch 5                 loss    -0.01076089   0.01345930    -0.03404337     0.32314110     3000
T Epoch 5            grad_norm     0.37691129   0.31265065     0.02508319     7.36816645     3000
T Epoch 5  sample_data_time/ms     1.91262837  22.39425422     0.05749101   320.63194399     3000
T Epoch 5  batch_learn_time/ms    58.39098050   1.39346430    56.90585499    68.80782300     3000
T Epoch 5       episode_length   161.17794235   0.67269894   160.00000000   164.00000000     4996
T Epoch 5       episode_return     0.58466773   1.61713611   -78.00000000     2.00000000     4996
T Epoch 5       episode_time/s     0.86826124   0.08848230     0.71967936     1.31691909     4996
T Epoch 5     steps_per_second   187.16496657  15.20018797   122.25504303   223.71073914     4996
T Epoch 5          total_guess     1.07946357   1.40821769     0.00000000    78.00000000     4996
T Epoch 5         correct_rate     0.82001407   0.37551870     0.00000000     1.00000000     4994
T Epoch 5     cc_hunter_attack     7.63690953   4.29094401     0.00000000    15.00000000     4996
T Epoch 5                 time  1325.95181962   0.00000000  1325.95181962  1325.95181962        1

[2022-05-12 15:53:20,028][root][INFO] - 

     info               key           mean         std            min            max    count
---------  ----------------  -------------  ----------  -------------  -------------  -------
E Epoch 5    episode_length   162.00000000  0.00000000   162.00000000   162.00000000      100
E Epoch 5    episode_return    -1.00000000  0.00000000    -1.00000000    -1.00000000      100
E Epoch 5    episode_time/s     0.67637520  0.01720676     0.53753960     0.69148797      100
E Epoch 5  steps_per_second   239.69386047  7.18053772   234.27740479   301.37313843      100
E Epoch 5       total_guess     1.00000000  0.00000000     1.00000000     1.00000000      100
E Epoch 5      correct_rate     0.00000000  0.00000000     0.00000000     0.00000000      100
E Epoch 5  cc_hunter_attack     0.00000000  0.00000000     0.00000000     0.00000000      100
E Epoch 5              time  1363.00055951  0.00000000  1363.00055951  1363.00055951        1

[2022-05-12 15:56:24,152][root][INFO] - 

     info                  key           mean          std            min            max    count
---------  -------------------  -------------  -----------  -------------  -------------  -------
T Epoch 6               return     0.00517828   0.13726447    -0.47226000     0.14462991     3000
T Epoch 6         policy_ratio     0.99843944   0.01422967     0.96243930     1.49379849     3000
T Epoch 6          policy_loss     0.00292508   0.06265091    -0.03652717     2.80914569     3000
T Epoch 6           value_loss     0.08320962   0.10263271     0.00031473     0.48346603     3000
T Epoch 6              entropy     1.27074927   0.09639309     1.08514500     1.47613442     3000
T Epoch 6                 loss     0.03182240   0.08072971    -0.03158363     2.88448262     3000
T Epoch 6            grad_norm     0.35809543   0.61749430     0.03046177    15.91743851     3000
T Epoch 6  sample_data_time/ms     2.18512951  25.18248454     0.05806499   368.21170300     3000
T Epoch 6  batch_learn_time/ms    58.20669281   1.21729213    56.84846401    63.51653399     3000
T Epoch 6       episode_length   161.04415897   0.54324896   160.00000000   164.00000000     4982
T Epoch 6       episode_return    -1.04516259  13.22876292  -113.00000000     2.00000000     4982
T Epoch 6       episode_time/s     0.87124060   0.09254103     0.66638631     1.37340736     4982
T Epoch 6     steps_per_second   186.44532325  15.23493197   117.22668457   241.60160828     4982
T Epoch 6          total_guess     2.93536732  13.12533526     0.00000000   113.00000000     4982
T Epoch 6         correct_rate     0.91356803   0.26730123     0.00000000     1.00000000     4981
T Epoch 6     cc_hunter_attack     8.11782417   4.07821555     0.00000000    15.00000000     4982
T Epoch 6                 time  1547.12380811   0.00000000  1547.12380811  1547.12380811        1

[2022-05-12 15:57:00,193][root][INFO] - 

     info               key           mean          std            min            max    count
---------  ----------------  -------------  -----------  -------------  -------------  -------
E Epoch 6    episode_length   161.00000000   0.00000000   161.00000000   161.00000000      100
E Epoch 6    episode_return    -1.00000000   0.00000000    -1.00000000    -1.00000000      100
E Epoch 6    episode_time/s     0.65022127   0.02353156     0.46016276     0.66108334      100
E Epoch 6  steps_per_second   248.04573654  12.11869053   243.53964233   349.87622070      100
E Epoch 6       total_guess     1.00000000   0.00000000     1.00000000     1.00000000      100
E Epoch 6      correct_rate     0.00000000   0.00000000     0.00000000     0.00000000      100
E Epoch 6  cc_hunter_attack     0.00000000   0.00000000     0.00000000     0.00000000      100
E Epoch 6              time  1583.16559568   0.00000000  1583.16559568  1583.16559568        1

[2022-05-12 16:00:04,039][root][INFO] - 

     info                  key           mean          std            min            max    count
---------  -------------------  -------------  -----------  -------------  -------------  -------
T Epoch 7               return     0.13429685   0.00948912     0.09560457     0.15133415     3000
T Epoch 7         policy_ratio     0.99935968   0.01291638     0.97604287     1.62519467     3000
T Epoch 7          policy_loss     0.00094487   0.01064826    -0.01797312     0.24381247     3000
T Epoch 7           value_loss     0.00084792   0.00108866     0.00007382     0.01696357     3000
T Epoch 7              entropy     1.43632658   0.01924702     1.37436104     1.48689747     3000
T Epoch 7                 loss    -0.01299443   0.01064896    -0.03144376     0.22964126     3000
T Epoch 7            grad_norm     0.37765780   0.32393735     0.07014399     9.55719471     3000
T Epoch 7  sample_data_time/ms     2.10005052  24.78620744     0.05724598   360.73769702     3000
T Epoch 7  batch_learn_time/ms    58.20382108   1.26852750    56.82083400    63.94251500     3000
T Epoch 7       episode_length   161.07552448   0.47672118   160.00000000   164.00000000     5005
T Epoch 7       episode_return     0.79780220   0.62376765    -3.00000000     2.00000000     5005
T Epoch 7       episode_time/s     0.86682157   0.09468768     0.63528192     1.42480087     5005
T Epoch 7     steps_per_second   187.53211346  15.84173801   112.99824524   253.43080139     5005
T Epoch 7          total_guess     1.00739261   0.12856425     0.00000000     4.00000000     5005
T Epoch 7         correct_rate     0.90714572   0.28706709     0.00000000     1.00000000     4989
T Epoch 7     cc_hunter_attack     9.81438561   4.15952055     0.00000000    15.00000000     5005
T Epoch 7                 time  1767.01017892   0.00000000  1767.01017892  1767.01017892        1

[2022-05-12 16:00:40,086][root][INFO] - 

     info               key           mean         std            min            max    count
---------  ----------------  -------------  ----------  -------------  -------------  -------
E Epoch 7    episode_length   160.50000000  0.50000000   160.00000000   161.00000000      100
E Epoch 7    episode_return    -1.00000000  0.00000000    -1.00000000    -1.00000000      100
E Epoch 7    episode_time/s     0.65706679  0.01834734     0.50886333     0.69427419      100
E Epoch 7  steps_per_second   244.49382126  8.21686293   230.45649719   316.39144897      100
E Epoch 7       total_guess     1.00000000  0.00000000     1.00000000     1.00000000      100
E Epoch 7      correct_rate     0.00000000  0.00000000     0.00000000     0.00000000      100
E Epoch 7  cc_hunter_attack     0.00000000  0.00000000     0.00000000     0.00000000      100
E Epoch 7              time  1803.05734243  0.00000000  1803.05734243  1803.05734243        1

[2022-05-12 16:03:44,128][root][INFO] - 

     info                  key           mean          std            min            max    count
---------  -------------------  -------------  -----------  -------------  -------------  -------
T Epoch 8               return     0.13654297   0.01538369     0.09514599     0.16560303     3000
T Epoch 8         policy_ratio     0.99944563   0.00586486     0.97851741     1.06822252     3000
T Epoch 8          policy_loss     0.00058760   0.01093587    -0.01956051     0.41627762     3000
T Epoch 8           value_loss     0.00053210   0.00045913     0.00004170     0.00397456     3000
T Epoch 8              entropy     1.45982556   0.01961559     1.38843751     1.50053918     3000
T Epoch 8                 loss    -0.01374461   0.01094039    -0.03348906     0.40185797     3000
T Epoch 8            grad_norm     0.35943910   0.33454378     0.04681252    11.53022099     3000
T Epoch 8  sample_data_time/ms     2.15506246  25.55304205     0.05618800   432.76636102     3000
T Epoch 8  batch_learn_time/ms    58.20965825   1.20230307    56.89776299    63.75079800     3000
T Epoch 8       episode_length   161.00100766   0.21854515   160.00000000   164.00000000     4962
T Epoch 8       episode_return     0.95122934   0.33839293    -7.00000000     2.00000000     4962
T Epoch 8       episode_time/s     0.87532533   0.08900634     0.75765651     1.41681218     4962
T Epoch 8     steps_per_second   185.38901122  14.47126410   113.63539124   212.49734497     4962
T Epoch 8          total_guess     1.01571947   0.20804743     1.00000000     9.00000000     4962
T Epoch 8         correct_rate     0.97852760   0.13764876     0.00000000     1.00000000     4962
T Epoch 8     cc_hunter_attack    10.29725917   4.10361916     0.00000000    15.00000000     4962
T Epoch 8                 time  1987.09893319   0.00000000  1987.09893319  1987.09893319        1

[2022-05-12 16:04:21,174][root][INFO] - 

     info               key           mean         std            min            max    count
---------  ----------------  -------------  ----------  -------------  -------------  -------
E Epoch 8    episode_length   162.00000000  0.00000000   162.00000000   162.00000000      100
E Epoch 8    episode_return    -0.54000000  0.84166502    -1.00000000     1.00000000      100
E Epoch 8    episode_time/s     0.67330085  0.01612590     0.52028745     0.69327629      100
E Epoch 8  steps_per_second   240.78000198  7.29658237   233.67308044   311.36633301      100
E Epoch 8       total_guess     1.00000000  0.00000000     1.00000000     1.00000000      100
E Epoch 8      correct_rate     0.23000000  0.42083251     0.00000000     1.00000000      100
E Epoch 8  cc_hunter_attack     0.00000000  0.00000000     0.00000000     0.00000000      100
E Epoch 8              time  2024.14566044  0.00000000  2024.14566044  2024.14566044        1

[2022-05-12 16:07:25,935][root][INFO] - 

     info                  key           mean          std            min            max    count
---------  -------------------  -------------  -----------  -------------  -------------  -------
T Epoch 9               return     0.16406776   0.00568042     0.12733327     0.17912182     3000
T Epoch 9         policy_ratio     1.00016781   0.00639224     0.98110545     1.17406416     3000
T Epoch 9          policy_loss     0.00106991   0.04279457    -0.01808307     2.27239633     3000
T Epoch 9           value_loss     0.00075512   0.00326736     0.00002380     0.04556303     3000
T Epoch 9              entropy     1.38012990   0.01811637     1.32731104     1.44077659     3000
T Epoch 9                 loss    -0.01235383   0.04320705    -0.03224774     2.28102183     3000
T Epoch 9            grad_norm     0.37115861   0.41471134     0.02349358    19.98735619     3000
T Epoch 9  sample_data_time/ms     2.23048697  26.59055713     0.05768897   482.31019199     3000
T Epoch 9  batch_learn_time/ms    58.35948701   1.41406542    56.80599698    66.12998000     3000
T Epoch 9       episode_length   161.00342121   0.08852659   160.00000000   162.00000000     4969
T Epoch 9       episode_return     0.96619038   0.99205132   -67.00000000     1.00000000     4969
T Epoch 9       episode_time/s     0.87778161   0.09387587     0.65884590     1.48078918     4969
T Epoch 9     steps_per_second   185.02241182  15.16219468   108.72580719   244.36669922     4969
T Epoch 9          total_guess     1.01770980   0.97280816     1.00000000    69.00000000     4969
T Epoch 9         correct_rate     0.99097552   0.09280976     0.00000000     1.00000000     4969
T Epoch 9     cc_hunter_attack     9.88227007   4.42431781     0.00000000    15.00000000     4969
T Epoch 9                 time  2208.90649708   0.00000000  2208.90649708  2208.90649708        1

[2022-05-12 16:08:01,977][root][INFO] - 

     info               key           mean          std            min            max    count
---------  ----------------  -------------  -----------  -------------  -------------  -------
E Epoch 9    episode_length   163.25000000   0.85293611   162.00000000   164.00000000      100
E Epoch 9    episode_return    -1.38000000   0.80969130    -2.00000000     1.00000000      100
E Epoch 9    episode_time/s     0.65858120   0.02481206     0.46557388     0.68764979      100
E Epoch 9  steps_per_second   248.33268921  12.21432838   238.49348450   352.25344849      100
E Epoch 9       total_guess     1.00000000   0.00000000     1.00000000     1.00000000      100
E Epoch 9      correct_rate     0.07000000   0.25514702     0.00000000     1.00000000      100
E Epoch 9  cc_hunter_attack     0.00000000   0.00000000     0.00000000     0.00000000      100
E Epoch 9              time  2244.94891415   0.00000000  2244.94891415  2244.94891415        1

[2022-05-12 16:11:05,913][root][INFO] - 

      info                  key           mean          std            min            max    count
----------  -------------------  -------------  -----------  -------------  -------------  -------
T Epoch 10               return     0.17502111   0.00467674     0.15927798     0.19321327     3000
T Epoch 10         policy_ratio     0.99961593   0.00528013     0.97914493     1.04077196     3000
T Epoch 10          policy_loss    -0.00026092   0.00563795    -0.01757797     0.03501686     3000
T Epoch 10           value_loss     0.00014839   0.00020946     0.00002478     0.00215230     3000
T Epoch 10              entropy     1.42482808   0.03113024     1.33779299     1.49848938     3000
T Epoch 10                 loss    -0.01443501   0.00562922    -0.03208413     0.02022396     3000
T Epoch 10            grad_norm     0.35579828   0.12302728     0.05461208     1.15832353     3000
T Epoch 10  sample_data_time/ms     2.15671725  25.40513815     0.05676801   352.35596998     3000
T Epoch 10  batch_learn_time/ms    58.16545638   1.17801328    56.88036399    64.47548099     3000
T Epoch 10       episode_length   161.00486224   0.09211554   161.00000000   164.00000000     4936
T Epoch 10       episode_return     0.98318476   0.18968772    -3.00000000     2.00000000     4936
T Epoch 10       episode_time/s     0.87980552   0.09053923     0.74014527     1.40408981     4936
T Epoch 10     steps_per_second   184.51113004  14.84008426   114.66503143   217.52485657     4936
T Epoch 10          total_guess     1.00121556   0.03484367     1.00000000     2.00000000     4936
T Epoch 10         correct_rate     0.99189627   0.08851816     0.00000000     1.00000000     4936
T Epoch 10     cc_hunter_attack    10.28626418   3.99433626     0.00000000    15.00000000     4936
