[2022-05-12 15:33:04,057][root][INFO] - {"env_config": {"length_violation_reward": -2.0, "double_victim_access_reward": 0.0, "victim_access_reward": 0.0, "victim_miss_reward": 0.0, "correct_reward": 1.0, "wrong_reward": -1.0, "step_reward": 0.0, "cache_state_reset": false, "reset_observation": false, "verbose": 0, "force_victim_hit": false, "flush_inst": false, "allow_victim_multi_access": true, "allow_empty_victim_access": false, "attacker_addr_s": 4, "attacker_addr_e": 7, "victim_addr_s": 0, "victim_addr_e": 3, "reset_limit": 1, "cache_configs": {"architecture": {"word_size": 1, "block_size": 1, "write_back": true}, "cache_1": {"blocks": 4, "associativity": 1, "hit_time": 1, "rep_policy": "lru"}, "mem": {"hit_time": 1000}}, "window_size": 164, "episode_length": 160, "cc_hunter_check_length": 8, "threshold": 0.5, "cc_hunter_coeff": 100.0}, "model_config": {"latency_dim": 3, "victim_acc_dim": 2, "action_dim": 64, "step_dim": 164, "window_size": 164, "action_embed_dim": 16, "step_embed_dim": 4, "hidden_dim": 128, "output_dim": -1, "num_layers": 1}, "m_server_name": "m_server", "m_server_addr": "127.0.0.1:4411", "r_server_name": "r_server", "r_server_addr": "127.0.0.1:4412", "c_server_name": "c_server", "c_server_addr": "127.0.0.1:4413", "train_device": "cuda:0", "infer_device": "cuda:1", "num_train_rollouts": 24, "num_train_workers": 24, "num_eval_rollouts": 2, "num_eval_workers": 2, "replay_buffer_size": 131072, "prefetch": 2, "batch_size": 512, "lr": 0.0003, "learning_starts": 65536, "push_every_n_steps": 10, "num_epochs": 3000, "steps_per_epoch": 3000, "num_eval_episodes": 100, "train_seed": 123, "eval_seed": 456, "table_view": true}
[2022-05-12 15:36:50,121][root][INFO] - 

     info                  key          mean          std            min           max    count
T Epoch 4          policy_loss    -0.00032697   0.00562032    -0.01594208     0.04380457     3000
T Epoch 4           value_loss     0.01714418   0.00790982     0.00538350     0.07905560     3000
T Epoch 4              entropy     1.52776374   0.03821980     1.41183388     1.65156937     3000
T Epoch 4                 loss    -0.00703252   0.00664963    -0.02625149     0.03613602     3000
T Epoch 4            grad_norm     0.29210323   0.08256924     0.10404585     0.84918994     3000
T Epoch 4  sample_data_time/ms     1.88140161  22.69196519     0.05622022   372.39577807     3000
T Epoch 4  batch_learn_time/ms    56.62122316   1.80884456    54.72065695    67.32816808     3000
T Epoch 4       episode_length   162.85808371   1.50088140   160.00000000   164.00000000     4707
T Epoch 4       episode_return   -20.96810116  10.98461382  -107.86997986    -2.56716347     4707
T Epoch 4       episode_time/s     0.89660630   0.08855609     0.73934007     1.41229761     4707
T Epoch 4     steps_per_second   183.02567066  14.25339516   114.53007507   221.81944275     4707
T Epoch 4          total_guess     8.79307414   2.10437515     2.00000000    18.00000000     4707
T Epoch 4         correct_rate     0.27367794   0.15225869     0.00000000     1.00000000     4707
T Epoch 4     cc_hunter_attack     2.84214999   3.01866291     0.00000000    15.00000000     4707
T Epoch 4                 time  1077.81545813   0.00000000  1077.81545813  1077.81545813        1

[2022-05-12 15:51:51,881][root][INFO] - 

     info               key           mean          std            min            max    count
---------  ----------------  -------------  -----------  -------------  -------------  -------
E Epoch 4    episode_length   161.00000000   0.00000000   161.00000000   161.00000000      100
E Epoch 4    episode_return    -2.04000000   1.64875711    -4.00000000     2.00000000      100
E Epoch 4    episode_time/s     0.66067796   0.02378866     0.46700463     0.67156059      100
E Epoch 4  steps_per_second   244.11490524  11.85460720   239.74008179   344.75033569      100
E Epoch 4       total_guess     4.00000000   0.00000000     4.00000000     4.00000000      100
E Epoch 4      correct_rate     0.24500000   0.20609464     0.00000000     0.75000000      100
E Epoch 4  cc_hunter_attack     0.00000000   0.00000000     0.00000000     0.00000000      100
E Epoch 4              time  1113.85764006   0.00000000  1113.85764006  1113.85764006        1

[2022-05-12 15:54:51,209][root][INFO] - 

     info                  key           mean          std            min            max    count
---------  -------------------  -------------  -----------  -------------  -------------  -------
T Epoch 5               return    -0.76257787   0.01878425    -0.82516897    -0.70071507     3000
T Epoch 5         policy_ratio     0.99966087   0.00569173     0.97888267     1.02180862     3000
T Epoch 5          policy_loss    -0.00048380   0.00616449    -0.01582340     0.03472514     3000
T Epoch 5           value_loss     0.01865213   0.00780660     0.00604703     0.06886266     3000
T Epoch 5              entropy     1.51303900   0.03308689     1.38110840     1.60978556     3000
T Epoch 5                 loss    -0.00628812   0.00693723    -0.02613616     0.03312434     3000
T Epoch 5            grad_norm     0.30386277   0.09008740     0.11358137     0.97637099     3000
T Epoch 5  sample_data_time/ms     2.06036255  25.06100462     0.05810894   448.47994484     3000
T Epoch 5  batch_learn_time/ms    56.66839717   1.81219129    54.72645909    65.09383954     3000
T Epoch 5       episode_length   162.79812207   1.53038812   160.00000000   164.00000000     4686
T Epoch 5       episode_return   -20.64404567  10.98407421  -107.00000000    -0.82017624     4686
T Epoch 5       episode_time/s     0.90298052   0.09671939     0.69660842     1.44179177     4686
T Epoch 5     steps_per_second   181.88982476  15.16070449   111.66661072   235.42637634     4686
T Epoch 5          total_guess     8.55847204   2.04513093     1.00000000    17.00000000     4686
T Epoch 5         correct_rate     0.31759139   0.16123747     0.00000000     1.00000000     4686
T Epoch 5     cc_hunter_attack     3.00682885   3.12943774     0.00000000    15.00000000     4686
T Epoch 5                 time  1293.18385825   0.00000000  1293.18385825  1293.18385825        1

[2022-05-12 15:55:29,256][root][INFO] - 

     info               key           mean          std            min            max    count
---------  ----------------  -------------  -----------  -------------  -------------  -------
E Epoch 5    episode_length   162.00000000   0.00000000   162.00000000   162.00000000      100
E Epoch 5    episode_return    -3.38000000   2.16693332    -7.00000000     3.00000000      100
E Epoch 5    episode_time/s     0.70034951   0.03472896     0.43170989     0.72061884      100
E Epoch 5  steps_per_second   232.18147751  17.56709127   224.80677795   375.25201416      100
E Epoch 5       total_guess     7.00000000   0.00000000     7.00000000     7.00000000      100
E Epoch 5      correct_rate     0.25857144   0.15478095     0.00000000     0.71428573      100
E Epoch 5  cc_hunter_attack     0.00000000   0.00000000     0.00000000     0.00000000      100
E Epoch 5              time  1331.23327650   0.00000000  1331.23327650  1331.23327650        1

[2022-05-12 15:58:28,248][root][INFO] - 

     info                  key           mean          std            min            max    count
---------  -------------------  -------------  -----------  -------------  -------------  -------
T Epoch 6               return    -0.77242842   0.01903855    -0.83850133    -0.70693880     3000
T Epoch 6         policy_ratio     0.99965599   0.00623325     0.97215635     1.02621353     3000
T Epoch 6          policy_loss     0.00010430   0.00689493    -0.01618300     0.10747023     3000
T Epoch 6           value_loss     0.02223156   0.01027230     0.00615456     0.08414152     3000
T Epoch 6              entropy     1.51888720   0.03284901     1.42102718     1.60790336     3000
T Epoch 6                 loss    -0.00396879   0.00844389    -0.02472778     0.10621296     3000
T Epoch 6            grad_norm     0.29633851   0.09324654     0.10682969     1.77719235     3000
T Epoch 6  sample_data_time/ms     2.08622042  25.36330617     0.05640835   408.22449513     3000
T Epoch 6  batch_learn_time/ms    56.54497190   1.69903859    54.73063886    64.28345479     3000
T Epoch 6       episode_length   162.77167019   1.53682107   160.00000000   164.00000000     4730
T Epoch 6       episode_return   -19.77045478  11.92948989  -108.00000000     1.57464087     4730
T Epoch 6       episode_time/s     0.89319185   0.10185016     0.58166391     1.44564617     4730
T Epoch 6     steps_per_second   184.03913195  16.04810109   112.75041199   281.94976807     4730
T Epoch 6          total_guess     8.67716702   2.05896349     2.00000000    18.00000000     4730
T Epoch 6         correct_rate     0.38654993   0.16180476     0.00000000     1.00000000     4730
T Epoch 6     cc_hunter_attack     3.12410148   3.34285241     0.00000000    15.00000000     4730
T Epoch 6                 time  1510.22535316   0.00000000  1510.22535316  1510.22535316        1

[2022-05-12 15:59:06,293][root][INFO] - 

     info               key           mean         std            min            max    count
---------  ----------------  -------------  ----------  -------------  -------------  -------
E Epoch 6    episode_length   164.00000000  0.00000000   164.00000000   164.00000000      100
E Epoch 6    episode_return    -3.84000000  1.56665248    -6.00000000     0.00000000      100
E Epoch 6    episode_time/s     0.69480394  0.02120718     0.54916441     0.76604605      100
E Epoch 6  steps_per_second   236.28083878  8.03684728   214.08634949   298.63552856      100
E Epoch 6       total_guess     4.00000000  0.00000000     4.00000000     4.00000000      100
E Epoch 6      correct_rate     0.27000000  0.19583156     0.00000000     0.75000000      100
E Epoch 6  cc_hunter_attack     0.00000000  0.00000000     0.00000000     0.00000000      100
E Epoch 6              time  1548.26932069  0.00000000  1548.26932069  1548.26932069        1

[2022-05-12 16:02:07,212][root][INFO] - 

     info                  key           mean          std            min            max    count
---------  -------------------  -------------  -----------  -------------  -------------  -------
T Epoch 7               return    -0.75199850   0.01965454    -0.82332146    -0.68645716     3000
T Epoch 7         policy_ratio     0.99957288   0.00679057     0.97412944     1.03005564     3000
T Epoch 7          policy_loss     0.00035935   0.00745128    -0.01830693     0.23302472     3000
T Epoch 7           value_loss     0.01929638   0.00883135     0.00525260     0.07398577     3000
T Epoch 7              entropy     1.47421416   0.02688577     1.40403926     1.57762623     3000
T Epoch 7                 loss    -0.00473460   0.00836993    -0.02448688     0.23915319     3000
T Epoch 7            grad_norm     0.29569641   0.09310314     0.10827649     2.25973892     3000
T Epoch 7  sample_data_time/ms     2.39413387  28.41301041     0.05741045   483.90102014     3000
T Epoch 7  batch_learn_time/ms    56.85327967   1.74596440    54.67868969    67.65983626     3000
T Epoch 7       episode_length   162.80282581   1.51796789   160.00000000   164.00000000     4742
T Epoch 7       episode_return   -18.35362891  10.95226441  -101.64421844    -0.29574260     4742
T Epoch 7       episode_time/s     0.89936879   0.10747701     0.57692236     1.49531507     4742
T Epoch 7     steps_per_second   182.97432667  16.61043126   108.71455383   280.80035400     4742
T Epoch 7          total_guess     8.79354703   2.00183818     2.00000000    19.00000000     4742
T Epoch 7         correct_rate     0.42931590   0.15955943     0.00000000     1.00000000     4742
T Epoch 7     cc_hunter_attack     2.89245044   3.11271287     0.00000000    15.00000000     4742
T Epoch 7                 time  1729.18777249   0.00000000  1729.18777249  1729.18777249        1

[2022-05-12 16:02:44,268][root][INFO] - 

     info               key           mean         std            min            max    count
---------  ----------------  -------------  ----------  -------------  -------------  -------
E Epoch 7    episode_length   160.00000000  0.00000000   160.00000000   160.00000000      100
E Epoch 7    episode_return    -3.50000000  2.08566536    -6.00000000     2.00000000      100
E Epoch 7    episode_time/s     0.68509016  0.01699970     0.54853731     0.71319926      100
E Epoch 7  steps_per_second   233.71153717  6.71616201   224.34123230   291.68478394      100
E Epoch 7       total_guess     6.00000000  0.00000000     6.00000000     6.00000000      100
E Epoch 7      correct_rate     0.20833334  0.17380545     0.00000000     0.66666669      100
E Epoch 7  cc_hunter_attack     0.00000000  0.00000000     0.00000000     0.00000000      100
E Epoch 7              time  1766.24380319  0.00000000  1766.24380319  1766.24380319        1

[2022-05-12 16:05:44,080][root][INFO] - 

     info                  key           mean          std            min            max    count
---------  -------------------  -------------  -----------  -------------  -------------  -------
T Epoch 8               return    -0.74968323   0.02368322    -0.83956921    -0.67680764     3000
T Epoch 8         policy_ratio     0.99927743   0.00700330     0.97675908     1.04069686     3000
T Epoch 8          policy_loss     0.00060142   0.00656349    -0.01728172     0.06876825     3000
T Epoch 8           value_loss     0.02265346   0.01168596     0.00566351     0.09627025     3000
T Epoch 8              entropy     1.44017962   0.03049739     1.34430861     1.52463746     3000
T Epoch 8                 loss    -0.00247365   0.00840682    -0.02416901     0.07271232     3000
T Epoch 8            grad_norm     0.29677143   0.09152083     0.11614349     1.24857008     3000
T Epoch 8  sample_data_time/ms     2.27901059  27.89832698     0.05753525   519.12270300     3000
T Epoch 8  batch_learn_time/ms    56.61361370   1.59453245    54.67104726    67.09830835     3000
T Epoch 8       episode_length   162.89934585   1.47476401   160.00000000   164.00000000     4739
T Epoch 8       episode_return   -18.29781653  11.58548384  -106.00000000     0.81955838     4739
T Epoch 8       episode_time/s     0.89565215   0.11042264     0.57650506     1.57773292     4739
T Epoch 8     steps_per_second   183.91079315  16.74684794   103.94661713   281.00360107     4739
T Epoch 8          total_guess     7.92635577   1.90108298     2.00000000    17.00000000     4739
T Epoch 8         correct_rate     0.48778862   0.16917128     0.00000000     1.00000000     4739
T Epoch 8     cc_hunter_attack     3.08060772   3.20934513     0.00000000    15.00000000     4739
T Epoch 8                 time  1946.05501859   0.00000000  1946.05501859  1946.05501859        1

[2022-05-12 16:06:21,132][root][INFO] - 

     info               key           mean          std            min            max    count
---------  ----------------  -------------  -----------  -------------  -------------  -------
E Epoch 8    episode_length   162.32000000   1.82690996   160.00000000   164.00000000      100
E Epoch 8    episode_return   -54.86158772  31.66891274  -107.00000000    -7.00000000      100
E Epoch 8    episode_time/s     0.68440952   0.03648857     0.44659081     0.72544551      100
E Epoch 8  steps_per_second   238.03575394  16.78614327   226.06799316   358.26977539      100
E Epoch 8       total_guess     4.68000000   3.36416409     1.00000000    14.00000000      100
E Epoch 8      correct_rate     0.35238096   0.31525608     0.00000000     1.00000000      100
E Epoch 8  cc_hunter_attack     1.22000000   2.05221831     0.00000000     7.00000000      100
E Epoch 8              time  1983.10943195   0.00000000  1983.10943195  1983.10943195        1

[2022-05-12 16:09:20,635][root][INFO] - 

     info                  key           mean          std            min            max    count
---------  -------------------  -------------  -----------  -------------  -------------  -------
T Epoch 9               return    -0.78067583   0.02118943    -0.85790110    -0.70483261     3000
T Epoch 9         policy_ratio     0.99971384   0.00761490     0.97739112     1.04108858     3000
T Epoch 9          policy_loss     0.00010935   0.00641436    -0.01720406     0.04746888     3000
T Epoch 9           value_loss     0.02548980   0.01140354     0.00791322     0.12041511     3000
T Epoch 9              entropy     1.45766768   0.02805993     1.36265540     1.53303218     3000
T Epoch 9                 loss    -0.00172243   0.00832274    -0.02254232     0.06178277     3000
T Epoch 9            grad_norm     0.29441875   0.09467460     0.12379602     1.39636767     3000
T Epoch 9  sample_data_time/ms     2.18997820  26.57564402     0.05694106   403.37902680     3000
T Epoch 9  batch_learn_time/ms    56.60541603   1.72030464    54.68716659    66.50733203     3000
T Epoch 9       episode_length   162.91677255   1.48850542   160.00000000   164.00000000     4722
T Epoch 9       episode_return   -18.42897364  11.97071146  -102.00000000     1.26100481     4722
T Epoch 9       episode_time/s     0.89829499   0.10569083     0.59259605     1.43615282     4722
T Epoch 9     steps_per_second   183.25510702  16.31482489   112.10505676   274.06796265     4722
T Epoch 9          total_guess     7.78271919   1.79939928     3.00000000    15.00000000     4722
T Epoch 9         correct_rate     0.50481905   0.16935636     0.00000000     1.00000000     4722
T Epoch 9     cc_hunter_attack     3.29076662   3.45068045     0.00000000    15.00000000     4722
T Epoch 9                 time  2162.61023963   0.00000000  2162.61023963  2162.61023963        1

[2022-05-12 16:09:58,683][root][INFO] - 

     info               key           mean          std            min            max    count
---------  ----------------  -------------  -----------  -------------  -------------  -------
E Epoch 9    episode_length   161.94000000   0.99819838   161.00000000   163.00000000      100
E Epoch 9    episode_return   -47.29475229  39.77002910  -105.00000000     3.00000000      100
E Epoch 9    episode_time/s     0.70002752   0.00971821     0.62508345     0.72538120      100
E Epoch 9  steps_per_second   231.37427628   3.26468241   224.45150757   260.76519775      100
E Epoch 9       total_guess     3.81000000   0.84492603     3.00000000     5.00000000      100
E Epoch 9      correct_rate     0.27316667   0.22307068     0.00000000     1.00000000      100
E Epoch 9  cc_hunter_attack     0.17000000   0.44844175     0.00000000     2.00000000      100
E Epoch 9              time  2200.65984365   0.00000000  2200.65984365  2200.65984365        1

[2022-05-12 16:12:59,582][root][INFO] - 

      info                  key           mean          std            min            max    count
----------  -------------------  -------------  -----------  -------------  -------------  -------
T Epoch 10               return    -0.78734412   0.02280630    -0.87888479    -0.70957237     3000
T Epoch 10         policy_ratio     0.99926108   0.00753472     0.97689146     1.04393005     3000
T Epoch 10          policy_loss     0.00070436   0.00746830    -0.01720764     0.07538471     3000
T Epoch 10           value_loss     0.02791147   0.01282215     0.00817702     0.11238344     3000
T Epoch 10              entropy     1.46480716   0.02784041     1.36852705     1.55518901     3000
T Epoch 10                 loss     0.00001203   0.00932857    -0.02262734     0.08243825     3000
T Epoch 10            grad_norm     0.30538995   0.11714873     0.10423141     3.77854753     3000
T Epoch 10  sample_data_time/ms     2.47648190  29.72411964     0.05686842   560.40031649     3000
T Epoch 10  batch_learn_time/ms    56.78970531   1.86386534    54.71312068    65.05465694     3000
T Epoch 10       episode_length   162.84586308   1.49047540   160.00000000   164.00000000     4762
T Epoch 10       episode_return   -18.60974646  12.69189760  -103.00000000     1.02788973     4762
T Epoch 10       episode_time/s     0.89678800   0.11352074     0.75175393     1.57585216     4762
T Epoch 10     steps_per_second   183.71942808  17.05803896   103.02999878   218.15649414     4762
T Epoch 10          total_guess     7.87358253   1.80901986     3.00000000    17.00000000     4762
T Epoch 10         correct_rate     0.51987317   0.17017076     0.00000000     1.00000000     4762
T Epoch 10     cc_hunter_attack     3.40928181   3.59023916     0.00000000    15.00000000     4762
